gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100080,29,theta,-0.01672220150193857,0.40095114794580217,0.40095114794580217,False,False
100080,30,mu,-0.005284430998835934,0.04489460016203888,0.04489460016203888,False,False
100080,30,sigma,-0.013893241878773742,0.8958007985065173,0.8958007985065173,False,False
100080,30,theta,-0.005135593628301032,0.03577281136962604,0.03577281136962604,False,False
100080,31,mu,-0.016152146932159432,0.7259436807777007,0.7259436807777007,False,False
100080,31,sigma,0.022270647776352872,1.0736232647306978,1.0736232647306978,False,False
100080,31,theta,-0.01629279313269866,0.7133068951149008,0.7133068951149008,False,False
100080,32,mu,0.0026036279803217776,0.29102950452072623,0.29102950452072623,False,False
100080,32,sigma,-0.031187979010651668,0.43405330617970084,0.43405330617970084,False,False
100080,32,theta,0.0027515944744203047,0.28667931769794613,0.28667931769794613,False,False
100080,33,mu,0.006717351696901292,-1.0919406747563487,1.0919406747563487,False,False
100080,33,sigma,0.036002895836525474,-0.5486484135356839,0.5486484135356839,False,False
100080,33,theta,0.0061539826607540414,-1.0859861632610273,1.0859861632610273,False,False
100080,34,mu,-0.004528837919257581,-0.32563410718341945,0.32563410718341945,False,False
100080,34,sigma,-0.013338881949822875,0.6067262875623972,0.6067262875623972,False,False
100080,34,theta,-0.0044782088968608955,-0.3350373974981037,0.3350373974981037,False,False
100080,35,mu,-0.027628451452873924,-0.21635039708877232,0.21635039708877232,False,False
100080,35,sigma,-0.01302531156831677,0.4277254521990102,0.4277254521990102,False,False
100080,35,theta,-0.02821316086843773,-0.22281140222920495,0.22281140222920495,False,False
100957,0,mu,0.010342602706868502,0.22948642197182223,0.22948642197182223,False,False
100957,0,sigma,0.03684129998653491,2.439468671352983,2.439468671352983,True,False
100957,0,theta,0.01048051928044916,0.20810418360199298,0.20810418360199298,False,False
100957,1,mu,-0.010386118097414661,-0.23351879768900696,0.23351879768900696,False,False
100957,1,sigma,-0.016134584076522157,-0.06764113989874725,0.06764113989874725,False,False
100957,1,theta,-0.010299354603712646,-0.23231288309310208,0.23231288309310208,False,False
